urn:ogc:def:parameter:x-istsos:1.0:time:iso8601,urn:ogc:def:procedure,urn:ogc:def:property:x-istsos:1.0:acceleration-x,urn:ogc:def:property:x-istsos:1.0:acceleration-y,urn:ogc:def:property:x-istsos:1.0:acceleration-z,urn:ogc:def:property:x-istsos:1.0:air:temperature
2015-03-26T13:16:05.876750+01:00,Node_383,0.010309,0.006187,-0.915666,26.379154
2015-03-26T13:16:05.884563+01:00,Node_383,0.018557,0.006187,-0.923698,26.379154
2015-03-26T13:16:05.892375+01:00,Node_383,0.018557,0.006187,-0.923698,26.379154
2015-03-26T13:16:05.900188+01:00,Node_383,0.006185,0.006187,-0.923698,26.379154
2015-03-26T13:16:05.908000+01:00,Node_383,0.014433,0.006187,-0.927714,26.379154
2015-03-26T13:16:05.915813+01:00,Node_383,0.014433,0.018558,-0.915666,26.379154
2015-03-26T13:16:05.923625+01:00,Node_383,0.002062,0.010311,-0.919682,26.379154
2015-03-26T13:16:05.931438+01:00,Node_383,0.010309,0.010311,-0.923698,26.379154
2015-03-26T13:16:05.939250+01:00,Node_383,0.026804,0.006187,-0.923698,26.379154
2015-03-26T13:16:05.947063+01:00,Node_383,0.018557,0.010311,-0.923698,26.379154
2015-03-26T13:16:05.954875+01:00,Node_383,0.010309,0.006187,-0.927714,26.379154
2015-03-26T13:16:05.962688+01:00,Node_383,0.018557,0.010311,-0.923698,26.379154
2015-03-26T13:16:05.970500+01:00,Node_383,0.018557,0.006187,-0.919682,26.379154
2015-03-26T13:16:05.978313+01:00,Node_383,0.014433,0.010311,-0.927714,26.379154
2015-03-26T13:16:05.986125+01:00,Node_383,0.022680,0.002063,-0.927714,26.379154
2015-03-26T13:16:05.993938+01:00,Node_383,0.018557,0.006187,-0.915666,26.379154
2015-03-26T13:16:06.001750+01:00,Node_383,0.022680,0.010311,-0.927714,26.379154
2015-03-26T13:16:06.009563+01:00,Node_383,0.010309,0.002063,-0.923698,26.379154
2015-03-26T13:16:06.017375+01:00,Node_383,0.006185,0.006187,-0.923698,26.379154
2015-03-26T13:16:06.025188+01:00,Node_383,0.010309,0.002063,-0.919682,26.379154
2015-03-26T13:16:06.033000+01:00,Node_383,0.014433,0.006187,-0.919682,26.379154
2015-03-26T13:16:06.040813+01:00,Node_383,0.006185,0.002063,-0.923698,26.379154
2015-03-26T13:16:06.048625+01:00,Node_383,0.014433,0.006187,-0.919682,26.379154
2015-03-26T13:16:06.056438+01:00,Node_383,0.010309,0.014435,-0.923698,26.379154
2015-03-26T13:16:06.064250+01:00,Node_383,0.014433,0.006187,-0.915666,26.379154
2015-03-26T13:16:06.072063+01:00,Node_383,0.018557,0.010311,-0.919682,26.379154
2015-03-26T13:16:06.079875+01:00,Node_383,0.014433,0.006187,-0.923698,26.379154
2015-03-26T13:16:06.087688+01:00,Node_383,0.010309,-0.002060,-0.919682,26.379154
2015-03-26T13:16:06.095500+01:00,Node_383,0.014433,0.010311,-0.927714,26.379154
2015-03-26T13:16:06.103313+01:00,Node_383,0.014433,0.002063,-0.923698,26.379154
2015-03-26T13:16:06.111125+01:00,Node_383,0.010309,0.006187,-0.919682,26.379154
2015-03-26T13:16:06.118938+01:00,Node_383,0.018557,-0.002060,-0.923698,26.379154
2015-03-26T13:16:06.126750+01:00,Node_383,0.018557,-0.006184,-0.919682,26.379154
2015-03-26T13:16:06.134563+01:00,Node_383,0.014433,0.002063,-0.923698,26.379154
2015-03-26T13:16:06.142375+01:00,Node_383,0.014433,0.006187,-0.923698,26.379154
2015-03-26T13:16:06.150188+01:00,Node_383,0.018557,0.018558,-0.919682,26.379154
2015-03-26T13:16:06.158000+01:00,Node_383,0.010309,-0.002060,-0.923698,26.379154
2015-03-26T13:16:06.165813+01:00,Node_383,0.014433,0.002063,-0.919682,26.379154
2015-03-26T13:16:06.173625+01:00,Node_383,0.014433,0.006187,-0.923698,26.379154
2015-03-26T13:16:06.181438+01:00,Node_383,0.010309,0.010311,-0.919682,26.379154
2015-03-26T13:16:06.189250+01:00,Node_383,0.018557,0.010311,-0.923698,26.379154
2015-03-26T13:16:06.197063+01:00,Node_383,0.018557,0.006187,-0.919682,26.379154
2015-03-26T13:16:06.204875+01:00,Node_383,0.010309,0.006187,-0.931730,26.379154
2015-03-26T13:16:06.212688+01:00,Node_383,0.010309,0.010311,-0.923698,26.379154
2015-03-26T13:16:06.220500+01:00,Node_383,0.018557,0.010311,-0.919682,26.379154
2015-03-26T13:16:06.228313+01:00,Node_383,0.014433,0.006187,-0.915666,26.379154
2015-03-26T13:16:06.236125+01:00,Node_383,0.010309,0.006187,-0.919682,26.379154
2015-03-26T13:16:06.243938+01:00,Node_383,0.014433,0.014435,-0.919682,26.379154
2015-03-26T13:16:06.251750+01:00,Node_383,0.010309,0.010311,-0.915666,26.379154
2015-03-26T13:16:06.259562+01:00,Node_383,0.010309,0.006187,-0.927714,26.379154
2015-03-26T13:16:06.267375+01:00,Node_383,0.014433,0.010311,-0.919682,26.379154
2015-03-26T13:16:06.275188+01:00,Node_383,0.018557,-0.002060,-0.923698,26.379154
2015-03-26T13:16:06.283000+01:00,Node_383,0.014433,0.006187,-0.923698,26.379154
2015-03-26T13:16:06.290813+01:00,Node_383,0.014433,0.014435,-0.923698,26.379154
2015-03-26T13:16:06.298625+01:00,Node_383,0.018557,0.010311,-0.919682,26.379154
2015-03-26T13:16:06.306438+01:00,Node_383,0.014433,-0.002060,-0.915666,26.379154
2015-03-26T13:16:06.314250+01:00,Node_383,0.010309,0.022682,-0.923698,26.379154
2015-03-26T13:16:06.322063+01:00,Node_383,0.014433,0.022682,-0.931730,26.496344
2015-03-26T13:16:06.329875+01:00,Node_383,0.010309,0.002063,-0.919682,26.379154
2015-03-26T13:16:06.337688+01:00,Node_383,0.026804,0.006187,-0.923698,26.379154
2015-03-26T13:16:06.345500+01:00,Node_383,0.014433,0.006187,-0.919682,26.379154
2015-03-26T13:16:06.353313+01:00,Node_383,0.014433,0.010311,-0.923698,26.379154
2015-03-26T13:16:06.361125+01:00,Node_383,0.018557,0.002063,-0.923698,26.379154
2015-03-26T13:16:06.368938+01:00,Node_383,0.010309,0.014435,-0.923698,26.379154
2015-03-26T13:16:06.376750+01:00,Node_383,0.026804,-0.002060,-0.923698,26.379154
2015-03-26T13:16:06.384563+01:00,Node_383,0.010309,0.018558,-0.919682,26.379154
2015-03-26T13:16:06.392375+01:00,Node_383,0.022680,0.002063,-0.923698,26.379154
2015-03-26T13:16:06.400188+01:00,Node_383,0.018557,0.006187,-0.923698,26.379154
2015-03-26T13:16:06.408000+01:00,Node_383,0.006185,0.018558,-0.923698,26.379154
2015-03-26T13:16:06.415813+01:00,Node_383,0.010309,0.006187,-0.919682,26.379154
2015-03-26T13:16:06.423625+01:00,Node_383,0.014433,0.014435,-0.927714,26.379154
2015-03-26T13:16:06.431438+01:00,Node_383,0.018557,0.010311,-0.919682,26.379154
2015-03-26T13:16:06.439250+01:00,Node_383,0.014433,0.006187,-0.923698,26.379154
2015-03-26T13:16:06.447063+01:00,Node_383,0.010309,0.006187,-0.919682,26.379154
2015-03-26T13:16:06.454875+01:00,Node_383,0.018557,0.010311,-0.927714,26.379154
2015-03-26T13:16:06.462688+01:00,Node_383,0.018557,0.010311,-0.927714,26.379154
2015-03-26T13:16:06.470500+01:00,Node_383,0.010309,0.010311,-0.923698,26.379154
2015-03-26T13:16:06.478313+01:00,Node_383,0.010309,0.006187,-0.915666,26.379154
2015-03-26T13:16:06.486125+01:00,Node_383,0.022680,0.002063,-0.919682,26.379154
2015-03-26T13:16:06.493938+01:00,Node_383,0.018557,0.002063,-0.923698,26.379154
2015-03-26T13:16:06.501750+01:00,Node_383,0.010309,0.006187,-0.911649,26.379154
2015-03-26T13:16:06.509563+01:00,Node_383,0.014433,0.010311,-0.927714,26.379154
2015-03-26T13:16:06.517375+01:00,Node_383,0.018557,-0.010308,-0.927714,26.379154
2015-03-26T13:16:06.525188+01:00,Node_383,0.006185,0.002063,-0.919682,26.379154
2015-03-26T13:16:06.533000+01:00,Node_383,0.018557,0.006187,-0.927714,26.379154
2015-03-26T13:16:06.540813+01:00,Node_383,0.014433,0.002063,-0.927714,26.379154
2015-03-26T13:16:06.548625+01:00,Node_383,0.018557,0.002063,-0.927714,26.379154
2015-03-26T13:16:06.556438+01:00,Node_383,0.026804,0.006187,-0.927714,26.379154
2015-03-26T13:16:06.564250+01:00,Node_383,0.014433,0.002063,-0.919682,26.379154
2015-03-26T13:16:06.572063+01:00,Node_383,0.018557,0.002063,-0.923698,26.379154
2015-03-26T13:16:06.579875+01:00,Node_383,0.018557,-0.002060,-0.923698,26.379154
2015-03-26T13:16:06.587688+01:00,Node_383,0.010309,0.002063,-0.923698,26.379154
2015-03-26T13:16:06.595500+01:00,Node_383,0.010309,0.006187,-0.923698,26.379154
2015-03-26T13:16:06.603313+01:00,Node_383,0.014433,0.006187,-0.923698,26.379154
2015-03-26T13:16:06.611125+01:00,Node_383,0.006185,0.014435,-0.923698,26.379154
2015-03-26T13:16:06.618938+01:00,Node_383,0.022680,0.006187,-0.923698,26.379154
2015-03-26T13:16:06.626750+01:00,Node_383,0.018557,0.014435,-0.923698,26.379154
2015-03-26T13:16:06.634563+01:00,Node_383,0.006185,0.014435,-0.919682,26.379154
2015-03-26T13:16:06.642375+01:00,Node_383,0.010309,0.014435,-0.923698,26.379154
2015-03-26T13:16:06.650188+01:00,Node_383,0.014433,0.010311,-0.923698,26.379154
2015-03-26T13:16:06.658000+01:00,Node_383,0.026804,0.002063,-0.919682,26.379154
2015-03-26T13:16:06.665813+01:00,Node_383,0.022680,0.006187,-0.923698,26.379154
2015-03-26T13:16:06.673625+01:00,Node_383,0.014433,0.006187,-0.919682,26.379154
2015-03-26T13:16:06.681438+01:00,Node_383,0.010309,0.010311,-0.915666,26.379154
2015-03-26T13:16:06.689250+01:00,Node_383,0.014433,-0.006184,-0.919682,26.379154
2015-03-26T13:16:06.697063+01:00,Node_383,0.010309,0.006187,-0.923698,26.379154
2015-03-26T13:16:06.704875+01:00,Node_383,0.018557,0.006187,-0.927714,26.379154
2015-03-26T13:16:06.712688+01:00,Node_383,0.010309,0.010311,-0.919682,26.379154
2015-03-26T13:16:06.720500+01:00,Node_383,0.006185,0.002063,-0.919682,26.379154
2015-03-26T13:16:06.728313+01:00,Node_383,0.014433,0.006187,-0.919682,26.379154
2015-03-26T13:16:06.736125+01:00,Node_383,0.018557,0.010311,-0.919682,26.379154
2015-03-26T13:16:06.743938+01:00,Node_383,0.014433,0.002063,-0.919682,26.379154
2015-03-26T13:16:06.751750+01:00,Node_383,0.022680,0.006187,-0.923698,26.379154
2015-03-26T13:16:06.759563+01:00,Node_383,0.014433,0.010311,-0.919682,26.379154
2015-03-26T13:16:06.767375+01:00,Node_383,0.014433,0.002063,-0.923698,26.379154
2015-03-26T13:16:06.775188+01:00,Node_383,0.006185,0.006187,-0.923698,26.379154
2015-03-26T13:16:06.783000+01:00,Node_383,0.014433,0.010311,-0.919682,26.379154
2015-03-26T13:16:06.790813+01:00,Node_383,0.010309,0.010311,-0.919682,26.379154
2015-03-26T13:16:06.798625+01:00,Node_383,0.022680,0.014435,-0.919682,26.379154
2015-03-26T13:16:06.806438+01:00,Node_383,0.018557,0.006187,-0.923698,26.379154
2015-03-26T13:16:06.814250+01:00,Node_383,0.018557,0.006187,-0.919682,26.379154
2015-03-26T13:16:06.822063+01:00,Node_383,0.014433,0.006187,-0.923698,26.379154
2015-03-26T13:16:06.829875+01:00,Node_383,0.010309,0.006187,-0.923698,26.379154
2015-03-26T13:16:06.837688+01:00,Node_383,0.014433,0.010311,-0.919682,26.379154
2015-03-26T13:16:06.845500+01:00,Node_383,0.014433,0.006187,-0.919682,26.379154
2015-03-26T13:16:06.853313+01:00,Node_383,0.022680,0.002063,-0.927714,26.379154
2015-03-26T13:16:06.861125+01:00,Node_383,0.014433,0.014435,-0.923698,26.379154
2015-03-26T13:16:06.868938+01:00,Node_383,0.010309,0.006187,-0.923698,26.379154
2015-03-26T13:16:06.876750+01:00,Node_383,0.010309,0.014435,-0.923698,26.379154
2015-03-26T13:16:06.884563+01:00,Node_383,0.018557,0.010311,-0.923698,26.379154
2015-03-26T13:16:06.892375+01:00,Node_383,0.014433,0.010311,-0.927714,26.379154
2015-03-26T13:16:06.900188+01:00,Node_383,0.014433,0.002063,-0.919682,26.379154
2015-03-26T13:16:06.908000+01:00,Node_383,0.022680,0.002063,-0.927714,26.379154
2015-03-26T13:16:06.915813+01:00,Node_383,0.018557,0.010311,-0.923698,26.379154
2015-03-26T13:16:06.923625+01:00,Node_383,0.030928,0.010311,-0.923698,26.379154
2015-03-26T13:16:06.931438+01:00,Node_383,0.006185,0.014435,-0.927714,26.379154
2015-03-26T13:16:06.939250+01:00,Node_383,0.014433,0.010311,-0.927714,26.379154
2015-03-26T13:16:06.947063+01:00,Node_383,0.002062,0.010311,-0.919682,26.379154
2015-03-26T13:16:06.954875+01:00,Node_383,0.010309,0.014435,-0.919682,26.379154
2015-03-26T13:16:06.962688+01:00,Node_383,0.014433,0.018558,-0.923698,26.379154
2015-03-26T13:16:06.970500+01:00,Node_383,0.018557,0.010311,-0.923698,26.379154
2015-03-26T13:16:06.978313+01:00,Node_383,0.014433,0.002063,-0.915666,26.379154
2015-03-26T13:16:06.986125+01:00,Node_383,0.014433,0.010311,-0.923698,26.379154
2015-03-26T13:16:06.993938+01:00,Node_383,0.026804,-0.006184,-0.919682,26.379154
2015-03-26T13:16:07.001750+01:00,Node_383,0.018557,-0.006184,-0.923698,26.379154
2015-03-26T13:16:07.009563+01:00,Node_383,0.018557,0.014435,-0.923698,26.379154
2015-03-26T13:16:07.017375+01:00,Node_383,0.014433,0.006187,-0.919682,26.379154
2015-03-26T13:16:07.025188+01:00,Node_383,0.018557,0.006187,-0.923698,26.379154
2015-03-26T13:16:07.033000+01:00,Node_383,0.006185,0.010311,-0.923698,26.379154
2015-03-26T13:16:07.040813+01:00,Node_383,0.018557,0.006187,-0.923698,26.379154
2015-03-26T13:16:07.048625+01:00,Node_383,0.018557,0.006187,-0.919682,26.379154
2015-03-26T13:16:07.056438+01:00,Node_383,0.022680,0.002063,-0.915666,26.379154
2015-03-26T13:16:07.064250+01:00,Node_383,0.006185,0.006187,-0.915666,26.379154
2015-03-26T13:16:07.072063+01:00,Node_383,0.026804,0.002063,-0.915666,26.379154
2015-03-26T13:16:07.079875+01:00,Node_383,0.010309,0.010311,-0.919682,26.379154
2015-03-26T13:16:07.087688+01:00,Node_383,0.010309,0.014435,-0.923698,26.379154
2015-03-26T13:16:07.095500+01:00,Node_383,0.014433,0.002063,-0.923698,26.379154
2015-03-26T13:16:07.103313+01:00,Node_383,0.014433,0.010311,-0.919682,26.379154
2015-03-26T13:16:07.111125+01:00,Node_383,0.022680,0.010311,-0.923698,26.379154
2015-03-26T13:16:07.118938+01:00,Node_383,0.006185,0.006187,-0.923698,26.379154
2015-03-26T13:16:07.126750+01:00,Node_383,0.018557,0.002063,-0.915666,26.379154
2015-03-26T13:16:07.134563+01:00,Node_383,0.006185,0.014435,-0.923698,26.379154
2015-03-26T13:16:07.142375+01:00,Node_383,0.026804,0.010311,-0.919682,26.379154
2015-03-26T13:16:07.150188+01:00,Node_383,0.014433,0.006187,-0.919682,26.379154
2015-03-26T13:16:07.158000+01:00,Node_383,0.014433,0.010311,-0.927714,26.379154
2015-03-26T13:16:07.165813+01:00,Node_383,0.010309,0.014435,-0.927714,26.379154
2015-03-26T13:16:07.173625+01:00,Node_383,0.006185,0.006187,-0.923698,26.379154
2015-03-26T13:16:07.181438+01:00,Node_383,0.018557,0.022682,-0.919682,26.379154
2015-03-26T13:16:07.189250+01:00,Node_383,0.018557,0.002063,-0.919682,26.379154
2015-03-26T13:16:07.197063+01:00,Node_383,0.018557,0.002063,-0.923698,26.379154
2015-03-26T13:16:07.204875+01:00,Node_383,0.010309,0.010311,-0.927714,26.379154
2015-03-26T13:16:07.212688+01:00,Node_383,0.018557,0.010311,-0.919682,26.379154
2015-03-26T13:16:07.220500+01:00,Node_383,0.014433,0.010311,-0.923698,26.379154
2015-03-26T13:16:07.228313+01:00,Node_383,0.018557,0.006187,-0.923698,26.379154
2015-03-26T13:16:07.236125+01:00,Node_383,0.010309,0.014435,-0.927714,26.379154
2015-03-26T13:16:07.243938+01:00,Node_383,0.018557,0.010311,-0.923698,26.379154
2015-03-26T13:16:07.251750+01:00,Node_383,0.010309,0.014435,-0.923698,26.379154
2015-03-26T13:16:07.259562+01:00,Node_383,0.010309,0.010311,-0.919682,26.379154
2015-03-26T13:16:07.267375+01:00,Node_383,0.022680,0.002063,-0.927714,26.379154
2015-03-26T13:16:07.275188+01:00,Node_383,0.006185,0.014435,-0.927714,26.379154
2015-03-26T13:16:07.283000+01:00,Node_383,0.010309,0.014435,-0.923698,26.379154
2015-03-26T13:16:07.290813+01:00,Node_383,0.018557,0.010311,-0.923698,26.379154
2015-03-26T13:16:07.298625+01:00,Node_383,0.010309,0.002063,-0.915666,26.379154
2015-03-26T13:16:07.306438+01:00,Node_383,0.014433,0.010311,-0.923698,26.379154
2015-03-26T13:16:07.314250+01:00,Node_383,0.026804,0.002063,-0.915666,26.379154
2015-03-26T13:16:07.322063+01:00,Node_383,0.010309,0.002063,-0.919682,26.379154
2015-03-26T13:16:07.329875+01:00,Node_383,0.006185,0.010311,-0.919682,26.379154
2015-03-26T13:16:07.337688+01:00,Node_383,0.022680,-0.006184,-0.919682,26.379154
2015-03-26T13:16:07.345500+01:00,Node_383,0.010309,0.006187,-0.919682,26.379154
2015-03-26T13:16:07.353313+01:00,Node_383,0.010309,0.006187,-0.923698,26.496344
2015-03-26T13:16:07.361125+01:00,Node_383,0.010309,0.006187,-0.919682,26.379154
2015-03-26T13:16:07.368938+01:00,Node_383,0.022680,0.006187,-0.915666,26.379154
2015-03-26T13:16:07.376750+01:00,Node_383,0.018557,-0.002060,-0.923698,26.379154
2015-03-26T13:16:07.384563+01:00,Node_383,0.006185,0.014435,-0.919682,26.379154
2015-03-26T13:16:07.392375+01:00,Node_383,0.022680,-0.002060,-0.923698,26.379154
2015-03-26T13:16:07.400188+01:00,Node_383,0.010309,0.006187,-0.919682,26.379154
2015-03-26T13:16:07.408000+01:00,Node_383,0.022680,0.006187,-0.927714,26.379154
2015-03-26T13:16:07.415813+01:00,Node_383,0.018557,0.002063,-0.923698,26.379154
2015-03-26T13:16:07.423625+01:00,Node_383,0.022680,0.014435,-0.919682,26.379154
2015-03-26T13:16:07.431438+01:00,Node_383,0.014433,0.010311,-0.923698,26.379154
2015-03-26T13:16:07.439250+01:00,Node_383,0.018557,0.010311,-0.919682,26.379154
2015-03-26T13:16:07.447063+01:00,Node_383,0.010309,0.002063,-0.923698,26.379154
2015-03-26T13:16:07.454875+01:00,Node_383,0.010309,0.018558,-0.915666,26.379154
2015-03-26T13:16:07.462688+01:00,Node_383,0.022680,0.010311,-0.923698,26.379154
2015-03-26T13:16:07.470500+01:00,Node_383,0.010309,0.010311,-0.923698,26.379154
2015-03-26T13:16:07.478313+01:00,Node_383,0.022680,0.002063,-0.919682,26.379154
2015-03-26T13:16:07.486125+01:00,Node_383,0.018557,0.002063,-0.923698,26.379154
2015-03-26T13:16:07.493938+01:00,Node_383,0.010309,-0.002060,-0.915666,26.379154
2015-03-26T13:16:07.501750+01:00,Node_383,0.018557,0.006187,-0.923698,26.379154
2015-03-26T13:16:07.509563+01:00,Node_383,0.030928,-0.002060,-0.923698,26.379154
2015-03-26T13:16:07.517375+01:00,Node_383,0.010309,0.010311,-0.919682,26.379154
2015-03-26T13:16:07.525188+01:00,Node_383,0.010309,0.010311,-0.927714,26.379154
2015-03-26T13:16:07.533000+01:00,Node_383,0.006185,0.006187,-0.919682,26.379154
2015-03-26T13:16:07.540813+01:00,Node_383,0.018557,0.014435,-0.919682,26.379154
2015-03-26T13:16:07.548625+01:00,Node_383,0.014433,0.006187,-0.919682,26.379154
2015-03-26T13:16:07.556438+01:00,Node_383,0.018557,0.002063,-0.919682,26.379154
2015-03-26T13:16:07.564250+01:00,Node_383,0.018557,0.010311,-0.923698,26.379154
2015-03-26T13:16:07.572063+01:00,Node_383,0.018557,0.010311,-0.919682,26.379154
2015-03-26T13:16:07.579875+01:00,Node_383,0.014433,0.014435,-0.923698,26.379154
2015-03-26T13:16:07.587688+01:00,Node_383,0.010309,0.010311,-0.919682,26.379154
2015-03-26T13:16:07.595500+01:00,Node_383,0.018557,0.010311,-0.923698,26.379154
2015-03-26T13:16:07.603313+01:00,Node_383,0.014433,0.006187,-0.923698,26.379154
2015-03-26T13:16:07.611125+01:00,Node_383,0.010309,0.018558,-0.915666,26.379154
2015-03-26T13:16:07.618938+01:00,Node_383,0.014433,0.010311,-0.927714,26.379154
2015-03-26T13:16:07.626750+01:00,Node_383,0.018557,0.006187,-0.919682,26.379154
2015-03-26T13:16:07.634563+01:00,Node_383,0.010309,0.010311,-0.927714,26.379154
2015-03-26T13:16:07.642375+01:00,Node_383,0.010309,0.002063,-0.923698,26.379154
2015-03-26T13:16:07.650188+01:00,Node_383,0.022680,0.006187,-0.927714,26.379154
2015-03-26T13:16:07.658000+01:00,Node_383,0.014433,0.002063,-0.919682,26.379154
2015-03-26T13:16:07.665813+01:00,Node_383,0.010309,0.006187,-0.927714,26.379154
2015-03-26T13:16:07.673625+01:00,Node_383,0.010309,0.006187,-0.919682,26.379154
2015-03-26T13:16:07.681438+01:00,Node_383,0.010309,0.010311,-0.919682,26.379154
2015-03-26T13:16:07.689250+01:00,Node_383,0.006185,0.006187,-0.927714,26.379154
2015-03-26T13:16:07.697063+01:00,Node_383,0.010309,0.006187,-0.923698,26.379154
2015-03-26T13:16:07.704875+01:00,Node_383,0.010309,0.010311,-0.923698,26.379154
2015-03-26T13:16:07.712688+01:00,Node_383,0.014433,0.002063,-0.923698,26.379154
2015-03-26T13:16:07.720500+01:00,Node_383,0.010309,-0.002060,-0.919682,26.379154
2015-03-26T13:16:07.728313+01:00,Node_383,0.010309,0.006187,-0.919682,26.379154
2015-03-26T13:16:07.736125+01:00,Node_383,0.014433,-0.002060,-0.915666,26.379154
2015-03-26T13:16:07.743938+01:00,Node_383,0.018557,0.006187,-0.923698,26.379154
2015-03-26T13:16:07.751750+01:00,Node_383,0.010309,0.014435,-0.927714,26.379154
2015-03-26T13:16:07.759563+01:00,Node_383,0.018557,0.006187,-0.923698,26.379154
2015-03-26T13:16:07.767375+01:00,Node_383,0.018557,0.002063,-0.927714,26.379154
2015-03-26T13:16:07.775188+01:00,Node_383,0.022680,0.010311,-0.919682,26.379154
2015-03-26T13:16:07.783000+01:00,Node_383,0.018557,0.010311,-0.923698,26.379154
2015-03-26T13:16:07.790813+01:00,Node_383,0.014433,0.006187,-0.931730,26.379154
2015-03-26T13:16:07.798625+01:00,Node_383,0.010309,0.010311,-0.923698,26.379154
2015-03-26T13:16:07.806438+01:00,Node_383,0.014433,0.006187,-0.923698,26.379154
2015-03-26T13:16:07.814250+01:00,Node_383,0.014433,0.006187,-0.919682,26.379154
2015-03-26T13:16:07.822063+01:00,Node_383,0.018557,-0.002060,-0.923698,26.379154
2015-03-26T13:16:07.829875+01:00,Node_383,0.010309,0.018558,-0.923698,26.379154
2015-03-26T13:16:07.837688+01:00,Node_383,0.018557,0.006187,-0.919682,26.379154
2015-03-26T13:16:07.845500+01:00,Node_383,0.014433,0.006187,-0.923698,26.379154
2015-03-26T13:16:07.853313+01:00,Node_383,0.014433,0.002063,-0.923698,26.379154
2015-03-26T13:16:07.861125+01:00,Node_383,0.014433,0.010311,-0.923698,26.379154
2015-03-26T13:16:07.868938+01:00,Node_383,0.018557,0.006187,-0.923698,26.379154
2015-03-26T13:16:07.876750+01:00,Node_383,0.006185,0.006187,-0.919682,26.379154
2015-03-26T13:16:07.884563+01:00,Node_383,0.006185,0.006187,-0.919682,26.379154
2015-03-26T13:16:07.892375+01:00,Node_383,0.022680,0.006187,-0.923698,26.379154
2015-03-26T13:16:07.900188+01:00,Node_383,0.018557,0.002063,-0.919682,26.379154
2015-03-26T13:16:07.908000+01:00,Node_383,0.010309,0.014435,-0.931730,26.379154
2015-03-26T13:16:07.915813+01:00,Node_383,0.002062,0.006187,-0.915666,26.379154
2015-03-26T13:16:07.923625+01:00,Node_383,0.018557,0.010311,-0.919682,26.379154
2015-03-26T13:16:07.931438+01:00,Node_383,0.018557,0.010311,-0.923698,26.379154
2015-03-26T13:16:07.939250+01:00,Node_383,0.018557,-0.002060,-0.915666,26.379154
2015-03-26T13:16:07.947063+01:00,Node_383,0.010309,0.010311,-0.923698,26.379154
2015-03-26T13:16:07.954875+01:00,Node_383,0.014433,0.010311,-0.927714,26.379154
2015-03-26T13:16:07.962688+01:00,Node_383,0.018557,-0.002060,-0.931730,26.379154
2015-03-26T13:16:07.970500+01:00,Node_383,0.014433,0.010311,-0.923698,26.379154
2015-03-26T13:16:07.978313+01:00,Node_383,0.022680,0.002063,-0.915666,26.379154
2015-03-26T13:16:07.986125+01:00,Node_383,0.022680,0.002063,-0.923698,26.379154
2015-03-26T13:16:07.993938+01:00,Node_383,0.006185,0.006187,-0.927714,26.379154
2015-03-26T13:16:08.001750+01:00,Node_383,0.018557,0.010311,-0.923698,26.379154
2015-03-26T13:16:08.009563+01:00,Node_383,0.014433,0.006187,-0.927714,26.379154
2015-03-26T13:16:08.017375+01:00,Node_383,0.018557,0.006187,-0.923698,26.379154
2015-03-26T13:16:08.025188+01:00,Node_383,0.022680,0.010311,-0.931730,26.379154
2015-03-26T13:16:08.033000+01:00,Node_383,0.006185,0.030929,-0.927714,26.379154
2015-03-26T13:16:08.040813+01:00,Node_383,0.014433,0.006187,-0.919682,26.379154
2015-03-26T13:16:08.048625+01:00,Node_383,0.018557,0.006187,-0.927714,26.379154
2015-03-26T13:16:08.056438+01:00,Node_383,0.006185,0.006187,-0.923698,26.379154
2015-03-26T13:16:08.064250+01:00,Node_383,0.006185,0.006187,-0.915666,26.379154
2015-03-26T13:16:08.072063+01:00,Node_383,0.018557,0.014435,-0.915666,26.379154
2015-03-26T13:16:08.079875+01:00,Node_383,0.018557,0.010311,-0.923698,26.379154
2015-03-26T13:16:08.087688+01:00,Node_383,0.018557,0.006187,-0.923698,26.379154
2015-03-26T13:16:08.095500+01:00,Node_383,0.014433,0.010311,-0.923698,26.379154
2015-03-26T13:16:08.103313+01:00,Node_383,0.018557,0.006187,-0.911649,26.379154
2015-03-26T13:16:08.111125+01:00,Node_383,0.014433,0.014435,-0.923698,26.379154
2015-03-26T13:16:08.118938+01:00,Node_383,0.026804,-0.006184,-0.927714,26.379154
2015-03-26T13:16:08.126750+01:00,Node_383,0.002062,0.010311,-0.919682,26.379154
2015-03-26T13:16:08.134563+01:00,Node_383,0.006185,0.006187,-0.919682,26.379154
2015-03-26T13:16:08.142375+01:00,Node_383,0.018557,-0.002060,-0.923698,26.379154
2015-03-26T13:16:08.150188+01:00,Node_383,0.014433,0.014435,-0.911649,26.379154
2015-03-26T13:16:08.158000+01:00,Node_383,0.014433,0.006187,-0.923698,26.379154
2015-03-26T13:16:08.165813+01:00,Node_383,0.014433,0.014435,-0.915666,26.379154
2015-03-26T13:16:08.173625+01:00,Node_383,0.014433,0.006187,-0.919682,26.379154
2015-03-26T13:16:08.181438+01:00,Node_383,0.010309,0.002063,-0.915666,26.379154
2015-03-26T13:16:08.189250+01:00,Node_383,0.014433,0.006187,-0.923698,26.379154
2015-03-26T13:16:08.197063+01:00,Node_383,0.014433,0.002063,-0.919682,26.379154
2015-03-26T13:16:08.204875+01:00,Node_383,0.022680,0.010311,-0.923698,26.379154
2015-03-26T13:16:08.212688+01:00,Node_383,0.018557,0.006187,-0.927714,26.379154
